date,ts_code,industry_name,lead_stock,close_price,pct_change,industry_index,company_num,pct_change_stock,net_buy_amount,net_sell_amount,net_inflow,etf_code,etf_name
20241223,885530.TI,黄金概念,紫金矿业,15.51,-2.89,2082.75,73,-2.89,62.0,64.0,-1.0,512400,有色ETF
20241223,885780.TI,啤酒概念,青岛啤酒,78.16,-4.32,1439.54,18,-4.32,5.0,8.0,-2.0,512690,白酒ETF
20241223,886006.TI,钙钛矿电池,中国核电,10.33,-3.39,728.68,52,-3.39,70.0,73.0,-2.0,516290,光伏ETF
20241223,885733.TI,航运概念,中远海能,12.09,-2.15,1421.98,55,-2.15,35.0,40.0,-5.0,510300,沪深300ETF
20241223,885462.TI,乳业,福成股份,5.3,-4.54,1896.2,33,-4.54,16.0,22.0,-6.0,510150,消费ETF
20241223,885878.TI,HJT电池,罗博特科,197.26,-4.02,2224.42,56,-4.02,44.0,50.0,-6.0,516290,光伏ETF
20241223,885927.TI,CRO概念,普利制药,8.04,-3.43,654.12,58,-3.43,29.0,36.0,-7.0,510660,创新药ETF
20241223,885947.TI,DRG/DIP,东软集团,0.0,-6.57,913.88,21,-6.57,10.0,18.0,-8.0,159929,医药ETF
20241223,886051.TI,减肥药,普利制药,8.04,-2.06,998.45,47,-2.06,26.0,35.0,-9.0,510660,创新药ETF
20241223,886038.TI,超导概念,联创光电,47.79,-2.66,1370.77,20,-2.66,40.0,50.0,-10.0,561380,电网设备ETF
20241223,885951.TI,预制菜,福成股份,5.3,-4.68,1056.23,105,-4.68,89.0,101.0,-12.0,510150,消费ETF
20241223,886054.TI,光刻机,新莱应材,28.16,-4.38,1146.74,33,-4.38,27.0,40.0,-12.0,588710,科创半导体设备ETF
20241223,885426.TI,海工装备,中船科技,15.15,-2.47,2232.72,66,-2.47,51.0,67.0,-16.0,159638,高端装备ETF
20241223,886000.TI,一体化压铸,亚通精工,22.6,-4.57,972.25,48,-4.57,27.0,46.0,-18.0,515030,新能源车ETF
20241223,885864.TI,光刻胶,百川股份,8.44,-4.28,2675.74,65,-4.28,42.0,62.0,-19.0,588710,科创半导体设备ETF
20241223,885343.TI,稀土永磁,京运通,3.44,-3.48,2013.39,59,-3.48,29.0,51.0,-21.0,512400,有色ETF
20241223,885914.TI,煤炭概念,云维股份,4.11,-2.59,1761.87,78,-2.59,55.0,77.0,-22.0,515220,煤炭ETF
20241223,885425.TI,特高压,高澜股份,21.88,-3.64,3023.15,104,-3.64,62.0,86.0,-24.0,561380,电网设备ETF
20241223,885982.TI,华为欧拉,景嘉微,104.38,-5.11,1392.59,43,-5.11,77.0,104.0,-27.0,515230,软件ETF
20241223,885928.TI,钠离子电池,纳科诺尔,53.2,-3.36,874.03,109,-3.36,81.0,110.0,-28.0,516160,新能源ETF
20241223,886015.TI,创新药,普利制药,8.04,-2.9,994.16,174,-2.9,85.0,113.0,-28.0,510660,创新药ETF
20241223,885874.TI,云游戏,协创数据,110.5,-6.23,1167.54,24,-6.23,44.0,76.0,-31.0,159869,游戏ETF
20241223,886004.TI,虚拟电厂,鼎信通讯,9.53,-4.24,1152.85,97,-4.24,55.0,86.0,-31.0,561380,电网设备ETF
20241223,885999.TI,汽车热管理,德尔股份,24.38,-4.57,1379.86,107,-4.57,72.0,104.0,-32.0,515030,新能源车ETF
20241223,886076.TI,军工信息化,景嘉微,104.38,-5.34,1369.9,96,-5.34,80.0,117.0,-36.0,512660,军工ETF
20241223,885930.TI,工业母机,恒进感应,20.36,-4.27,1185.25,98,-4.27,88.0,124.0,-36.0,159638,高端装备ETF
20241223,885936.TI,绿色电力,露笑科技,9.42,-2.43,925.07,207,-2.43,201.0,237.0,-36.0,516160,新能源ETF
20241223,885884.TI,航空发动机,上大股份,40.43,-4.32,1997.23,78,-4.32,55.0,94.0,-39.0,512660,军工ETF
20241223,885497.TI,旅游概念,东百集团,4.55,-5.4,2448.88,107,-5.4,81.0,123.0,-41.0,510150,消费ETF
20241223,886008.TI,减速器,中国重汽,17.19,-5.19,1274.16,100,-5.19,70.0,112.0,-41.0,562500,机器人ETF
20241223,886058.TI,华为昇腾,新致软件,18.72,-5.5,1314.8,53,-5.5,77.0,120.0,-42.0,515230,软件ETF
20241223,885819.TI,电力物联网,露笑科技,9.42,-4.64,1646.76,74,-4.64,67.0,109.0,-42.0,561380,电网设备ETF
20241223,885823.TI,氢能源,凯添燃气,8.6,-3.5,1797.98,322,-3.5,215.0,258.0,-43.0,516160,新能源ETF
20241223,885775.TI,燃料电池,ST百利,3.33,-3.79,1375.35,202,-3.79,139.0,184.0,-44.0,516160,新能源ETF
20241223,886044.TI,液冷服务器,高澜股份,21.88,-3.02,1104.54,69,-3.02,272.0,320.0,-48.0,515230,软件ETF
20241223,885566.TI,大飞机,国机精工,15.4,-3.85,2626.31,123,-3.85,93.0,143.0,-50.0,512660,军工ETF
20241223,886032.TI,固态电池,纳科诺尔,53.2,-3.29,844.14,172,-3.29,135.0,186.0,-50.0,516160,新能源ETF
20241223,885919.TI,碳中和,龙源技术,8.29,-4.47,1494.54,216,-4.47,113.0,166.0,-53.0,516160,新能源ETF
20241223,886037.TI,6G概念,移远通信,64.9,-4.17,1395.83,63,-4.17,166.0,220.0,-53.0,515880,通信ETF
20241223,885866.TI,数字货币,兆日科技,20.3,-5.1,1949.31,82,-5.1,120.0,176.0,-55.0,515230,软件ETF
20241223,886042.TI,存储芯片,联芸科技,43.73,-3.63,1111.84,86,-3.63,225.0,281.0,-55.0,512480,半导体ETF
20241223,885641.TI,风电,恒进感应,20.36,-2.94,898.01,328,-2.94,274.0,331.0,-56.0,516160,新能源ETF
20241223,885743.TI,军民融合,国机精工,15.4,-4.19,1149.88,186,-4.19,157.0,220.0,-63.0,512660,军工ETF
20241223,885603.TI,网络游戏,赛为智能,7.22,-6.56,1387.47,65,-6.56,95.0,161.0,-65.0,159869,游戏ETF
20241223,885427.TI,高端装备,中船科技,15.15,-3.59,2262.7,293,-3.59,229.0,294.0,-65.0,159638,高端装备ETF
20241223,886050.TI,算力租赁,锦鸡股份,7.43,-4.18,1040.13,110,-4.18,254.0,321.0,-66.0,515230,软件ETF
20241223,885876.TI,网红经济,实益达,9.26,-6.07,1358.42,100,-6.07,128.0,199.0,-71.0,512980,传媒ETF
20241223,885494.TI,一带一路,欧圣电气,34.64,-3.42,1858.49,556,-3.42,515.0,587.0,-72.0,510300,沪深300ETF
