date,ts_code,industry_name,lead_stock,close_price,pct_change,industry_index,company_num,pct_change_stock,net_buy_amount,net_sell_amount,net_inflow,etf_code,etf_name
20251110,885951.TI,预制菜,惠发食品,14.08,2.65,1204.5,103,10.0,119.0,87.0,32.0,510150,消费ETF
20251110,885876.TI,网红经济,欢乐家,21.86,1.69,1573.99,114,19.98,140.0,112.0,27.0,512980,传媒ETF
20251110,886015.TI,创新药,北大医药,6.48,1.41,1392.78,267,10.02,259.0,237.0,21.0,510660,创新药ETF
20251110,886019.TI,AIGC概念,福石控股,6.32,1.06,2189.46,260,14.7,394.0,375.0,19.0,159381,创业板人工智能ETF
20251110,885462.TI,乳业,欢乐家,21.86,4.36,2277.83,34,19.98,45.0,27.0,18.0,510150,消费ETF
20251110,885780.TI,啤酒概念,品渥食品,36.7,2.48,1590.85,30,8.84,40.0,22.0,17.0,512690,白酒ETF
20251110,886031.TI,ChatGPT概念,福石控股,6.32,1.02,1977.16,141,14.7,249.0,233.0,16.0,159381,创业板人工智能ETF
20251110,885456.TI,互联网金融,英方软件,54.89,1.0,6933.04,210,14.28,246.0,235.0,10.0,512880,证券ETF
20251110,885497.TI,旅游概念,盈新发展,3.48,1.88,3073.16,141,10.13,202.0,194.0,7.0,510150,消费ETF
20251110,886051.TI,减肥药,华东医药,42.47,1.11,1410.65,58,5.38,64.0,59.0,5.0,510660,创新药ETF
20251110,885927.TI,CRO概念,奥浦迈,61.42,1.64,873.46,71,9.68,64.0,63.0,1.0,510660,创新药ETF
20251110,885947.TI,DRG/DIP,华平股份,5.24,0.98,1177.09,23,2.75,15.0,16.0,-1.0,159929,医药ETF
20251110,885530.TI,黄金概念,国城矿业,20.92,2.0,3396.94,77,9.99,241.0,245.0,-3.0,512400,有色ETF
20251110,885914.TI,煤炭概念,安泰集团,4.27,0.71,2324.38,84,7.29,200.0,205.0,-5.0,515220,煤炭ETF
20251110,885603.TI,网络游戏,名臣健康,19.5,0.57,1728.29,64,6.5,97.0,104.0,-6.0,159869,游戏ETF
20251110,885923.TI,鸿蒙概念,北京君正,95.56,0.74,2038.48,255,10.22,273.0,280.0,-6.0,515230,软件ETF
20251110,885982.TI,华为欧拉,英方软件,54.89,0.61,1645.93,47,14.28,42.0,49.0,-7.0,515230,软件ETF
20251110,885757.TI,区块链,ST合纵,2.71,0.79,1672.57,263,16.31,401.0,409.0,-7.0,515230,软件ETF
20251110,886076.TI,军工信息化,星网宇达,29.63,0.36,1740.96,107,6.39,103.0,114.0,-10.0,512660,军工ETF
20251110,886054.TI,光刻机,腾景科技,129.99,-0.57,1756.5,47,11.09,55.0,66.0,-11.0,588710,科创半导体设备ETF
20251110,885864.TI,光刻胶,雅克科技,81.36,0.39,3800.57,74,7.58,83.0,95.0,-11.0,588710,科创半导体设备ETF
20251110,885874.TI,云游戏,佳创视讯,6.44,-0.18,1544.94,27,2.71,41.0,53.0,-12.0,159869,游戏ETF
20251110,885819.TI,电力物联网,ST合纵,2.71,0.27,2186.08,80,16.31,83.0,96.0,-13.0,561380,电网设备ETF
20251110,886058.TI,华为昇腾,智洋创新,35.88,0.32,1668.66,95,7.68,106.0,120.0,-13.0,515230,软件ETF
20251110,885878.TI,HJT电池,帝科股份,66.85,1.4,2853.23,61,10.95,187.0,200.0,-13.0,516290,光伏ETF
20251110,885866.TI,数字货币,古鳌科技,13.61,0.49,2419.5,93,7.67,89.0,106.0,-16.0,515230,软件ETF
20251110,885956.TI,智慧政务,中富通,16.19,0.61,1622.4,211,12.66,195.0,212.0,-16.0,515230,软件ETF
20251110,885934.TI,元宇宙,福石控股,6.32,0.84,1960.25,178,14.7,248.0,265.0,-16.0,159869,游戏ETF
20251110,886041.TI,数据要素,福石控股,6.32,0.87,1327.49,384,14.7,411.0,427.0,-16.0,515230,软件ETF
20251110,886006.TI,钙钛矿电池,国晟科技,5.81,1.08,992.97,59,10.04,184.0,200.0,-16.0,516290,光伏ETF
20251110,886000.TI,一体化压铸,胜利精密,3.49,-0.61,1363.09,55,10.1,86.0,104.0,-17.0,515030,新能源车ETF
20251110,885733.TI,航运概念,海航科技,4.9,0.52,1785.64,85,10.11,82.0,99.0,-17.0,510300,沪深300ETF
20251110,886038.TI,超导概念,白银有色,5.28,-1.24,2174.27,26,4.76,49.0,68.0,-19.0,561380,电网设备ETF
20251110,885980.TI,华为鲲鹏,英方软件,54.89,0.61,1551.99,174,14.28,177.0,199.0,-22.0,515230,软件ETF
20251110,885930.TI,工业母机,弘元绿能,35.79,0.45,1804.68,106,9.99,127.0,151.0,-23.0,159638,高端装备ETF
20251110,885566.TI,大飞机,海达股份,10.91,0.02,3488.69,139,8.77,194.0,222.0,-27.0,512660,军工ETF
20251110,886021.TI,国企改革,京仪装备,105.8,0.8,1496.73,2870,12.37,2026.0,2054.0,-27.0,510300,沪深300ETF
20251110,886037.TI,6G概念,惠丰钻石,37.25,-0.28,1844.65,76,5.23,166.0,195.0,-29.0,515880,通信ETF
20251110,885459.TI,网络安全,中富通,16.19,0.42,5829.9,184,12.66,229.0,260.0,-31.0,515230,软件ETF
20251110,885908.TI,第三代半导体,英唐智控,13.7,0.88,1868.7,156,19.96,361.0,393.0,-31.0,512480,半导体ETF
20251110,885574.TI,卫星导航,立昂微,35.91,0.17,4144.04,218,8.0,265.0,299.0,-33.0,515880,通信ETF
20251110,885343.TI,稀土永磁,三祥新材,34.07,-0.18,3389.27,61,6.6,117.0,155.0,-38.0,512400,有色ETF
20251110,885743.TI,军民融合,孚日股份,7.89,-0.01,1570.09,236,10.04,237.0,275.0,-38.0,512660,军工ETF
20251110,885425.TI,特高压,智洋创新,35.88,0.24,4328.26,116,7.68,250.0,289.0,-38.0,561380,电网设备ETF
20251110,885945.TI,汽车芯片,英唐智控,13.7,0.41,1146.41,132,19.96,337.0,377.0,-40.0,512480,半导体ETF
20251110,885362.TI,云计算,英方软件,54.89,0.4,4209.23,216,14.28,313.0,356.0,-42.0,515230,软件ETF
20251110,886042.TI,存储芯片,神工股份,61.19,1.68,1756.64,152,20.0,641.0,684.0,-42.0,512480,半导体ETF
20251110,885884.TI,航空发动机,斯瑞新材,20.4,-0.47,3019.97,92,5.16,125.0,168.0,-43.0,512660,军工ETF
20251110,886013.TI,信创,英方软件,54.89,0.4,2191.25,300,14.28,338.0,382.0,-43.0,515230,软件ETF
20251110,886008.TI,减速器,金道科技,29.85,-0.84,2032.11,123,10.56,111.0,157.0,-45.0,562500,机器人ETF
20251110,886050.TI,算力租赁,中富通,16.19,0.41,1403.92,151,12.66,223.0,271.0,-47.0,515230,软件ETF
20251110,886004.TI,虚拟电厂,国晟科技,5.81,0.14,1620.47,130,10.04,322.0,371.0,-49.0,561380,电网设备ETF
20251110,885919.TI,碳中和,清水源,17.59,0.52,2022.75,250,19.99,321.0,372.0,-51.0,516160,新能源ETF
20251110,885936.TI,绿色电力,易成新能,6.12,0.56,1209.39,341,11.68,607.0,669.0,-61.0,516160,新能源ETF
20251110,886078.TI,商业航天,四川金顶,12.0,-0.17,1885.25,261,9.99,330.0,402.0,-71.0,159206,卫星ETF
