date,ts_code,industry_name,lead_stock,close_price,pct_change,industry_index,company_num,pct_change_stock,net_buy_amount,net_sell_amount,net_inflow,etf_code,etf_name
20250804,885700.TI,军工,爱乐达,30.12,2.77,2098.31,569,20.0,867.0,711.0,156.0,512660,军工ETF
20250804,885517.TI,机器人概念,东杰智能,16.99,1.88,3606.63,965,19.99,1151.0,999.0,151.0,562500,机器人ETF
20250804,885997.TI,比亚迪概念,东杰智能,16.99,1.95,1602.46,622,19.99,661.0,559.0,101.0,515030,新能源车ETF
20250804,885743.TI,军民融合,爱乐达,30.12,3.53,1514.73,228,20.0,449.0,349.0,99.0,512660,军工ETF
20250804,885431.TI,新能源汽车,隆扬电子,51.72,1.81,3926.23,938,20.0,1072.0,978.0,94.0,515030,新能源车ETF
20250804,885564.TI,无人机,爱乐达,30.12,2.56,2729.37,392,20.0,591.0,501.0,89.0,512660,军工ETF
20250804,886069.TI,人形机器人,星云股份,49.9,2.69,2138.64,266,14.9,474.0,389.0,84.0,562500,机器人ETF
20250804,885728.TI,人工智能,兴图新科,26.46,1.25,1299.57,877,20.0,1178.0,1116.0,61.0,159381,创业板人工智能ETF
20250804,886078.TI,商业航天,爱乐达,30.12,2.61,1736.95,227,20.0,289.0,229.0,59.0,159206,卫星ETF
20250804,885921.TI,储能,星辰科技,27.37,1.38,2089.82,616,15.88,609.0,554.0,55.0,516160,新能源ETF
20250804,885574.TI,卫星导航,北方长龙,114.78,2.58,3844.31,200,20.0,285.0,229.0,55.0,515880,通信ETF
20250804,886067.TI,低空经济,爱乐达,30.12,1.79,1972.47,393,20.0,528.0,476.0,52.0,515030,新能源车ETF
20250804,885427.TI,高端装备,江航装备,13.38,2.04,2898.45,326,10.12,364.0,313.0,50.0,159638,高端装备ETF
20250804,885806.TI,华为概念,翰宇药业,24.32,1.28,3031.73,982,19.98,1295.0,1245.0,49.0,515230,软件ETF
20250804,885641.TI,风电,金现代,13.58,1.38,1114.45,367,19.96,363.0,317.0,45.0,516160,新能源ETF
20250804,886008.TI,减速器,夏厦精密,91.8,2.93,1822.41,116,10.01,134.0,93.0,41.0,562500,机器人ETF
20250804,885736.TI,无人驾驶,科思科技,72.73,1.68,2583.99,347,20.0,482.0,442.0,40.0,515030,新能源车ETF
20250804,885566.TI,大飞机,爱乐达,30.12,2.83,3254.73,137,20.0,207.0,169.0,38.0,512660,军工ETF
20250804,886076.TI,军工信息化,北方长龙,114.78,3.75,1688.78,102,20.0,174.0,136.0,37.0,512660,军工ETF
20250804,885530.TI,黄金概念,赤峰黄金,24.55,1.87,2713.71,72,7.44,121.0,87.0,33.0,512400,有色ETF
20250804,885311.TI,智能电网,金现代,13.58,1.44,3208.17,242,19.96,207.0,175.0,31.0,561380,电网设备ETF
20250804,885426.TI,海工装备,星云股份,49.9,1.58,3030.5,220,14.9,213.0,182.0,30.0,159638,高端装备ETF
20250804,885999.TI,汽车热管理,科创新源,36.9,1.99,1824.77,125,12.95,148.0,118.0,30.0,515030,新能源车ETF
20250804,885461.TI,充电桩,金现代,13.58,1.38,5428.89,352,19.96,330.0,302.0,28.0,516160,新能源ETF
20250804,885930.TI,工业母机,华锐精密,62.38,2.99,1508.74,102,13.77,114.0,90.0,24.0,159638,高端装备ETF
20250804,886013.TI,信创,金现代,13.58,1.23,2121.27,297,19.96,426.0,403.0,23.0,515230,软件ETF
20250804,886050.TI,算力租赁,汇纳科技,46.63,1.36,1330.23,145,10.89,223.0,200.0,23.0,515230,软件ETF
20250804,885934.TI,元宇宙,巨人网络,26.53,0.92,1823.85,176,9.99,261.0,239.0,22.0,159869,游戏ETF
20250804,885775.TI,燃料电池,星云股份,49.9,1.62,1750.16,199,14.9,172.0,152.0,20.0,516160,新能源ETF
