date,ts_code,industry_name,lead_stock,close_price,pct_change,industry_index,company_num,pct_change_stock,net_buy_amount,net_sell_amount,net_inflow,etf_code,etf_name
20250311,886021.TI,国企改革,星图测控,126.2,0.79,1228.95,2822,0.79,1435.0,1309.0,125.0,510300,沪深300ETF
20250311,885700.TI,军工,成电光信,50.97,1.32,1844.43,534,1.32,768.0,729.0,39.0,512660,军工ETF
20250311,885343.TI,稀土永磁,中国稀土,33.42,1.49,2337.01,60,1.49,118.0,87.0,31.0,512400,有色ETF
20250311,885743.TI,军民融合,内蒙一机,11.09,1.42,1299.21,186,1.42,287.0,263.0,23.0,512660,军工ETF
20250311,885497.TI,旅游概念,利亚德,8.05,1.13,2492.28,110,1.13,104.0,84.0,20.0,510150,消费ETF
20250311,885566.TI,大飞机,超捷股份,42.38,1.34,2928.68,125,1.34,176.0,159.0,17.0,512660,军工ETF
20250311,885951.TI,预制菜,康比特,20.68,1.25,1035.52,107,1.25,72.0,57.0,15.0,510150,消费ETF
20250311,886078.TI,商业航天,星图测控,126.2,1.38,1557.55,211,1.38,251.0,241.0,9.0,159206,卫星ETF
20250311,886050.TI,算力租赁,铜牛信息,57.58,1.22,1349.92,125,1.22,415.0,407.0,8.0,515230,软件ETF
20250311,885780.TI,啤酒概念,怡亚通,5.72,1.87,1414.36,24,1.87,30.0,21.0,8.0,512690,白酒ETF
20250311,885462.TI,乳业,怡亚通,5.72,1.32,1849.53,33,1.32,22.0,16.0,5.0,510150,消费ETF
20250311,886076.TI,军工信息化,成电光信,50.97,1.49,1526.8,97,1.49,105.0,100.0,5.0,512660,军工ETF
20250311,885908.TI,第三代半导体,锴威特,36.9,0.19,1454.68,134,0.19,178.0,173.0,4.0,512480,半导体ETF
20250311,886051.TI,减肥药,*ST普利,3.7,0.44,1018.51,47,0.44,43.0,39.0,4.0,510660,创新药ETF
20250311,886038.TI,超导概念,西部材料,22.87,0.56,1531.46,24,0.56,34.0,30.0,4.0,561380,电网设备ETF
20250311,885530.TI,黄金概念,深中华A,6.35,1.35,2287.5,72,1.35,110.0,108.0,2.0,512400,有色ETF
20250311,885914.TI,煤炭概念,湖北宜化,12.86,0.46,1792.13,80,0.46,57.0,55.0,1.0,515220,煤炭ETF
20250311,885574.TI,卫星导航,星图测控,126.2,1.32,3614.81,191,1.32,271.0,270.0,1.0,515880,通信ETF
20250311,886015.TI,创新药,*ST普利,3.7,-0.05,1017.95,181,-0.05,98.0,99.0,0.0,510660,创新药ETF
20250311,885425.TI,特高压,东材科技,9.94,0.26,3248.96,104,0.26,63.0,63.0,0.0,561380,电网设备ETF
20250311,885819.TI,电力物联网,铜牛信息,57.58,0.43,1900.73,76,0.43,74.0,75.0,0.0,561380,电网设备ETF
20250311,885876.TI,网红经济,康比特,20.68,0.87,1363.64,103,0.87,80.0,80.0,0.0,512980,传媒ETF
20250311,885426.TI,海工装备,凤形股份,26.59,1.06,2450.0,67,1.06,63.0,63.0,0.0,159638,高端装备ETF
20250311,885733.TI,航运概念,苏美达,10.41,0.26,1414.03,55,0.26,21.0,23.0,-1.0,510300,沪深300ETF
20250311,885878.TI,HJT电池,明牌珠宝,5.38,0.35,2269.25,60,0.35,45.0,47.0,-1.0,516290,光伏ETF
20250311,885864.TI,光刻胶,芯源微,97.5,0.14,2846.35,65,0.14,50.0,53.0,-2.0,588710,科创半导体设备ETF
20250311,885936.TI,绿色电力,美利云,13.31,0.38,922.38,207,0.38,125.0,127.0,-2.0,516160,新能源ETF
20250311,885641.TI,风电,优机股份,23.1,0.52,971.9,333,0.52,289.0,292.0,-2.0,516160,新能源ETF
20250311,885927.TI,CRO概念,*ST普利,3.7,-0.43,659.23,60,-0.43,30.0,33.0,-3.0,510660,创新药ETF
20250311,886006.TI,钙钛矿电池,聚石化学,16.95,-0.13,752.72,55,-0.13,50.0,55.0,-4.0,516290,光伏ETF
20250311,886000.TI,一体化压铸,思进智能,18.66,-0.04,1191.54,50,-0.04,95.0,100.0,-5.0,515030,新能源车ETF
20250311,886004.TI,虚拟电厂,润建股份,62.06,0.34,1252.41,101,0.34,89.0,95.0,-5.0,561380,电网设备ETF
20250311,885919.TI,碳中和,嘉环科技,20.3,0.4,1552.5,225,0.4,123.0,129.0,-5.0,516160,新能源ETF
20250311,885311.TI,智能电网,云鼎科技,15.16,0.23,3034.53,227,0.23,214.0,220.0,-6.0,561380,电网设备ETF
20250311,886037.TI,6G概念,本川智能,47.95,0.83,1529.65,64,0.83,120.0,127.0,-6.0,515880,通信ETF
20250311,886054.TI,光刻机,海立股份,14.31,-0.74,1254.75,34,-0.74,36.0,44.0,-8.0,588710,科创半导体设备ETF
20250311,885494.TI,一带一路,赛摩智能,10.18,0.38,1951.94,567,0.38,471.0,479.0,-8.0,510300,沪深300ETF
20250311,885866.TI,数字货币,海南华铁,12.22,-0.08,2129.43,83,-0.08,141.0,151.0,-9.0,515230,软件ETF
20250311,886044.TI,液冷服务器,数据港,40.22,0.72,1419.22,78,0.72,222.0,232.0,-9.0,515230,软件ETF
20250311,885947.TI,DRG/DIP,塞力医疗,12.08,-0.33,1144.3,23,-0.33,61.0,72.0,-10.0,159929,医药ETF
20250311,885928.TI,钠离子电池,天域生物,8.8,0.18,956.17,109,0.18,119.0,130.0,-10.0,516160,新能源ETF
20250311,885531.TI,光伏概念,卓兆点胶,38.71,0.48,3219.13,565,0.48,517.0,528.0,-10.0,516290,光伏ETF
20250311,885564.TI,无人机,赛摩智能,10.18,0.92,2486.46,316,0.92,434.0,445.0,-10.0,512660,军工ETF
20250311,885945.TI,汽车芯片,朗科科技,31.99,0.34,968.1,112,0.34,217.0,228.0,-11.0,512480,半导体ETF
20250311,885874.TI,云游戏,*ST鹏博,1.59,0.05,1361.62,26,0.05,56.0,68.0,-12.0,159869,游戏ETF
20250311,885427.TI,高端装备,鲍斯股份,11.02,0.49,2574.82,301,0.49,346.0,359.0,-12.0,159638,高端装备ETF
20250311,885603.TI,网络游戏,奥飞娱乐,10.44,0.72,1529.25,64,0.72,124.0,138.0,-14.0,159869,游戏ETF
20250311,885884.TI,航空发动机,超捷股份,42.38,1.52,2371.85,80,1.52,117.0,131.0,-14.0,512660,军工ETF
20250311,885982.TI,华为欧拉,启明星辰,19.42,-0.55,1648.32,44,-0.55,91.0,107.0,-16.0,515230,软件ETF
20250311,885930.TI,工业母机,思进智能,18.66,0.04,1416.23,98,0.04,137.0,154.0,-16.0,159638,高端装备ETF
20250311,885999.TI,汽车热管理,超捷股份,42.38,0.17,1732.83,113,0.17,201.0,220.0,-18.0,515030,新能源车ETF
20250311,885823.TI,氢能源,超捷股份,42.38,0.45,1991.52,329,0.45,334.0,352.0,-18.0,516160,新能源ETF
20250311,885461.TI,充电桩,云内动力,4.46,0.51,5044.91,322,0.51,338.0,358.0,-19.0,516160,新能源ETF
20250311,886058.TI,华为昇腾,润建股份,62.06,-0.18,1584.4,66,-0.18,158.0,182.0,-23.0,515230,软件ETF
20250311,885934.TI,元宇宙,利亚德,8.05,0.54,1774.4,173,0.54,357.0,381.0,-23.0,159869,游戏ETF
